,id,code,is_true,format_code,errorline
0,2c911d616dd52a5e016de9e02a2c14dd,"#include<stdio.h>
int main()
{
int code;
scanf(""%d"",&code);
if (code=1)
    printf(""3M corporation"");
else if(code=2)
   printf(""Maxell Corporation"");
else if(code=3)
   printf(""Sony Corporation"");
else if(code=4)
   printf(""Verbatim Corporation"");
return 0;
}",0.0,"#include<stdio.h>
int main()
{
int varb_0;
scanf(""%d"",&varb_0);
if(varb_0=1)
    printf(""3M corporation"");
else if(varb_0=2)
   printf(""Maxell Corporation"");
else if(varb_0=3)
   printf(""Sony Corporation"");
else if(varb_0=4)
   printf(""Verbatim Corporation"");
return 0;
}",6
1,2c911d616dd52a5e016de9e02a2c14dd,"#include <stdio.h>
int main()
{
  int a;
  scanf(""%d"",&a);
  switch(a)
 {
   case 1:
  	printf(""3M corporation"");
  case 2:
   printf(""Maxell Corporation"");
  case 3:
   printf(""Sony Corporation"");
  case 4:
   printf(""Verbatim Corporation"");
}
}",0.0,"#include <stdio.h>
int main()
{
  int varb_0;
  scanf(""%d"",&varb_0);
  switch(varb_0)
 {
   case 1:
  	printf(""3M corporation"");
  case 2:
   printf(""Maxell Corporation"");
  case 3:
   printf(""Sony Corporation"");
  case 4:
   printf(""Verbatim Corporation"");
}
}",4
2,2c911d616dd52a5e016de9e02a2c14dd,"#include<stdio.h>
int main()
{
int Code;
scanf(""%d"",&Code);
if(Code=1)
printf(""3M corporation"");
else if(Code=2)
printf(""Maxell Corporation"");
else if(Code=3)
printf(""Sony Corporation"");
else if(Code=4)
printf(""Verbatim Corporation"");
 return 0;




}",0.0,"#include<stdio.h>
int main()
{
int varb_0;
scanf(""%d"",&varb_0);
if(varb_0=1)
printf(""3M corporation"");
else if(varb_0=2)
printf(""Maxell Corporation"");
else if(varb_0=3)
printf(""Sony Corporation"");
else if(varb_0=4)
printf(""Verbatim Corporation"");
 return 0;
}",6
3,2c911d616dd52a5e016de9e02a2c14dd,"#include <stdio.h>
int main ()
  {int code;
  scanf(""%d"",&code);
  switch(code)
  {
  case 1:
	printf(""3M corporation"");
	break;
  case 2:
	printf(""Maxell Corporation"");
	break;
  case 3:
    printf(""Sony Corporation"");
    break;
  case 4:
	printf(""Verbatim Corporartion"");
	break;}
  return 0;}",0.0,"#include <stdio.h>
int main()
  {int varb_0;
  scanf(""%d"",&varb_0);
  switch(varb_0)
  {
  case 1:
	printf(""3M corporation"");
	break;
  case 2:
	printf(""Maxell Corporation"");
	break;
  case 3:
    printf(""Sony Corporation"");
    break;
  case 4:
	printf(""Verbatim Corporartion"");
	break;}
  return 0;}",3
4,2c911d616dd52a5e016de9e02a2c14dd,"#include <stdio.h>
int main ()
  {int code;
  scanf(""%d"",&code);
  switch(code)
  {
  case 1:
	printf(""3M corporation"");
	break;
  case 2:
	printf(""Maxell Corporation"");
	break;
  case 3:
    printf(""Sony Corporation"");
    break;
  case 4:
	printf(""Vebatim Corporartion"");
	break;}
  return 0;}",0.0,"#include <stdio.h>
int main()
  {int varb_0;
  scanf(""%d"",&varb_0);
  switch(varb_0)
  {
  case 1:
	printf(""3M corporation"");
	break;
  case 2:
	printf(""Maxell Corporation"");
	break;
  case 3:
    printf(""Sony Corporation"");
    break;
  case 4:
	printf(""Vebatim Corporartion"");
	break;}
  return 0;}",3
5,2c911d616dd52a5e016de9e02a2c14dd,"#include <stdio.h>
int main()
{int a;
scanf(""%d"",&a);
switch(a)
{case 1:
printf(""3M rporation"");
break;
case 2:
printf(""Maxell Corporation"");
break;
case 3:
printf(""Sony Corporation"");
break;
case 4:
printf(""Verbatim Corporation"");
break;
}}
",0.0,"#include <stdio.h>
int main()
{int varb_0;
scanf(""%d"",&varb_0);
switch(varb_0)
{case 1:
printf(""3M rporation"");
break;
case 2:
printf(""Maxell Corporation"");
break;
case 3:
printf(""Sony Corporation"");
break;
case 4:
printf(""Verbatim Corporation"");
break;
}}
",3
6,2c911d616dd52a5e016de9e02a2c14dd,"#include<stdio.h>
int main()
{
int Code;
scanf(""%d"",&Code);
if(Code=1)
printf(""3M corporation"");
else if (Code=2)
printf(""Maxell Corporation"");
else if(Code=3)
printf(""Sony Corporation"");
else if(Code=4)
printf(""Verbatim Corporation"");
else
 return 0;




}",0.0,"#include<stdio.h>
int main()
{
int varb_0;
scanf(""%d"",&varb_0);
if(varb_0=1)
printf(""3M corporation"");
else if(varb_0=2)
printf(""Maxell Corporation"");
else if(varb_0=3)
printf(""Sony Corporation"");
else if(varb_0=4)
printf(""Verbatim Corporation"");
else
 return 0;
}",6
7,2c911d616dd52a5e016de9e02a2c14dd,"#include <stdio.h>
int main()
{
  char code;
  scanf(""%c"",&code);
  switch(code)
  {
  case'1':printf(""3M corporation"");break;
  case'2':printf(""Maxell Corporation"");break;
  case'3':printf(""Sony Corporation"");break;
  case'4':printf(""Verbatin Corporation"");break;
  }
 return 0;
 }
  
",0.0,"#include <stdio.h>
int main()
{
  char varb_0;
  scanf(""%c"",&varb_0);
  switch(varb_0)
  {
  case'1':printf(""3M corporation"");break;
  case'2':printf(""Maxell Corporation"");break;
  case'3':printf(""Sony Corporation"");break;
  case'4':printf(""Verbatin Corporation"");break;
  }
 return 0;
 }
",11
8,2c911d616dd52a5e016de9e02a2c14dd,"#include<stdio.h>
int main()
{
int code;
scanf(""%d"",&code);
switch (code)
{
case 1:printf(""3M corporation"") ;break;
case 2:printf(""Maxell Corporation"") ;break;
case 3:printf (""Sony Corporation"") ;break;
case 4:printf (""Verbatim"") ;break;
}
return 0;
}




",0.0,"#include<stdio.h>
int main()
{
int varb_0;
scanf(""%d"",&varb_0);
switch(varb_0)
{
case 1:printf(""3M corporation"") ;break;
case 2:printf(""Maxell Corporation"") ;break;
case 3:printf(""Sony Corporation"") ;break;
case 4:printf(""Verbatim"") ;break;
}
return 0;
}
",4
9,2c911d616dd52a5e016de9e02a2c14dd,"#include<stdio.h>
int main()
{
int Code;
scanf(""%d"",&Code);
if(Code=1)
printf(""3M corporation"");
else if (Code=2)
printf(""Maxell Corporation"");
else if(Code=3)
printf(""Sony Corporation"");
else if(Code=4)
printf(""Verbatim Corporation"");
 return 0;
}",0.0,"#include<stdio.h>
int main()
{
int varb_0;
scanf(""%d"",&varb_0);
if(varb_0=1)
printf(""3M corporation"");
else if(varb_0=2)
printf(""Maxell Corporation"");
else if(varb_0=3)
printf(""Sony Corporation"");
else if(varb_0=4)
printf(""Verbatim Corporation"");
 return 0;
}",6
