,id,code,is_true,errorline
0,2c9f30a56ef37e1f016f31b44bd66239,"#include<stdio.h>
#include<stdlib.h>
main()
{
	int varb_0,varb_1,varb_2,varb_3;
	scanf(""%d"",&varb_1);
	int *varb_4;
	varb_4=(int *)malloc(varb_1*sizeof(int)) ;
	for(varb_0=0;varb_0<varb_1;varb_0++){
			scanf(""%d"",&varb_4[varb_0]);
	}
    for(varb_2=1;varb_2<varb_1;varb_2++)
    {
    	for(varb_0=0;varb_0<varb_1;varb_0++)
    	if(varb_4[varb_0]>varb_4[varb_0+1])
    	varb_3=varb_4[varb_0];
        varb_4[varb_0]=varb_4[varb_0+1];
        varb_4[varb_0+1]=varb_3;
	}
	int varb_5;
	scanf(""%d"",&varb_5); 
	for(varb_0=varb_5;varb_0<varb_1;varb_0++){
		printf(""%d "",varb_4[varb_0]);	
	}
	free(varb_4);
	return 0;
 } 
",0.0,5
1,2c9f30a56ef37e1f016f31b44bd66239,"#include<stdio.h>
#include<stdlib.h>
int main()
{
	int varb_0,varb_1,varb_2;
	scanf(""%d"",&varb_1);	
	int *varb_3;
	varb_3 =(int *)malloc(varb_1 * sizeof(int));	
	for(varb_0 = 0 ; varb_0 < varb_1 ; varb_0++)
		scanf(""%d"" , &varb_3[varb_0]);
   int varb_4;
   int varb_5=0;
   scanf(""%d"",&varb_4);	
   for(varb_0 = 1 ; varb_0 < varb_1 ; varb_0++)
   {
    for( varb_2=0;varb_2<varb_1;varb_2++) 
    {
				if(varb_3[varb_2]>varb_3[varb_2+1])
           {					
					varb_5=varb_3[varb_2];
					varb_3[varb_2]=varb_3[varb_2+1];
					varb_3[varb_2+1]=varb_5;					
				}
    }
  } 
   for(varb_0=varb_4;varb_0<varb_1;varb_0++)
      printf(""%d "",varb_3[varb_0]);	
      free(varb_3);
	return 0;
}
",0.0,27
2,2c9f30a56ef37e1f016f31b44bd66239,"#include<stdio.h>
#include<stdlib.h>
int main()
{
	int *varb_0,varb_1,varb_2,varb_3,varb_4,varb_5;
	scanf(""%d"",&varb_1);
	varb_0=(int *)malloc(varb_1*sizeof(int));
	for(varb_3=0;varb_3<varb_1;varb_3++)
		scanf(""%d"",&varb_0[varb_3]);
	scanf(""%d"",&varb_2);
	varb_0=&varb_0[varb_2];
	for(varb_3=0;varb_3<varb_1-varb_2;varb_3++)
	{
		for(varb_4=0;varb_4<varb_1-varb_2-varb_3;varb_4++)
		{
			if(varb_0[varb_4]>varb_0[varb_4+1])
			{
				varb_5=varb_0[varb_4];
				varb_0[varb_4]=varb_0[varb_4+1];
				varb_0[varb_4+1]=varb_5;
			}
		}
	}
	for(varb_3=0;varb_3<varb_1-varb_2;varb_3++)
		printf(""%d"",varb_0[varb_3]);
}",0.0,5
3,2c9f30a56ef37e1f016f31b44bd66239,"#include<stdio.h>
#include<stdlib.h>
int main(){
	int varb_0,varb_1,varb_2,varb_3;
	int varb_4;
	scanf(""%d"",&varb_2);
	int * varb_5 =(int *)malloc(sizeof(int)*varb_2);
	for(varb_4=0;varb_4<varb_2;varb_4++){
		scanf(""%d"",&varb_5[varb_4]);
	}
      for(varb_0=0; varb_0<varb_2-1; varb_0++)    
    {
        for(varb_3 = 0; varb_3 < varb_2-varb_0-1; varb_3++)   
        {
            if(varb_5[varb_3]>varb_5[varb_3+1])    
            {
                varb_4 = varb_5[varb_3+1];
               varb_5[varb_3+1] = varb_5[varb_3];
                varb_5[varb_3] = varb_4;
            }
        }
    }
        scanf(""%d"",&varb_1);
	for(varb_4=varb_1;varb_4<varb_0;varb_4++){
		printf(""%d "",varb_5[varb_4]);
	}
	free(varb_5);
	return 0;
}",0.0,4
4,2c9f30a56ef37e1f016f31b44bd66239,"#include<stdio.h>
#include<stdlib.h>
int main()
{
	int *varb_0,varb_1,varb_2,varb_3,varb_4,varb_5,varb_6,varb_7,varb_8;
	scanf(""%d"",&varb_1);
	varb_0=(int *)malloc(varb_1*sizeof(int));
	for(varb_3=0;varb_3<varb_1;varb_3++)
		scanf(""%d"",&varb_0[varb_3]);
	scanf(""%d"",&varb_2);
	for(varb_3=varb_4=0;varb_3<varb_1-varb_4;varb_3++)
	{
		if(varb_0[varb_3]<=varb_2)
		varb_8=varb_3;
		for(;varb_8+1<varb_1-varb_4;varb_8++)
			varb_0[varb_8]=varb_0[varb_8+1];
		varb_4++;
	}	
	for(varb_7=0;varb_7<varb_1-varb_4;varb_7++)
	{
		for(varb_3=0;varb_3<varb_1-varb_4-varb_7-1;varb_3++)
		{
			if(varb_0[varb_3]>varb_0[varb_3+1])
			{
				varb_5=varb_0[varb_3];
				varb_0[varb_3]=varb_0[varb_3+1];
				varb_0[varb_3+1]=varb_5;
			} 
		}
	}
	for(varb_3=0;varb_3<varb_1-varb_4;varb_3++)
		printf(""%d"",varb_0[varb_3]);
}",0.0,11
5,2c9f30a56ef37e1f016f31b44bd66239,"#include<stdio.h>
#include<stdlib.h>
int main()
{
	int varb_0,varb_1,varb_2;
	scanf(""%d"",&varb_1);	
	int *varb_3;
	varb_3 =(int *)malloc(varb_1 * sizeof(int));	
	for(varb_0 = 0 ; varb_0 < varb_1 ; varb_0++){
		scanf(""%d"" , &varb_3[varb_0]);}
   int varb_4;
   scanf(""%d"",&varb_4);	
   for(varb_0 = 1 ; varb_0 < varb_1 ; varb_0++)
   {
    for( varb_2=0;varb_2<varb_1;varb_2++) 
    {
				if(varb_3[varb_2]>varb_3[varb_2+1])
           {
					int varb_5=0;
					varb_5=varb_3[varb_2];
					varb_3[varb_2]=varb_3[varb_2+1];
					varb_3[varb_2+1]=varb_5;					
				}
    }
  } 
   for(varb_0=varb_4;varb_0<varb_1;varb_0++)
      printf(""%d "",varb_3[varb_0]);	
	free(varb_3);		
	return 0;
}",0.0,30
6,2c9f30a56ef37e1f016f31b44bd66239,"#include<stdio.h>
#include<stdlib.h>
int main()
{
	int *varb_0,varb_1,varb_2,varb_3,varb_4,varb_5;
	scanf(""%d"",&varb_1);
	varb_0=(int *)malloc(varb_1*sizeof(int));
	for(varb_3=0;varb_3<varb_1;varb_3++)
		scanf(""%d"",&varb_0[varb_3]);
	scanf(""%d"",&varb_2);
	varb_0=&varb_0[varb_2];
	for(varb_3=0;varb_3<varb_1-varb_2;varb_3++)
	{
		for(varb_4=0;varb_4<varb_1-varb_2-varb_3;varb_4++)
		{
			if(varb_0[varb_4]>varb_0[varb_4+1])
			{
				varb_5=varb_0[varb_4];
				varb_0[varb_4]=varb_0[varb_4+1];
				varb_0[varb_4+1]=varb_5;
			}
		}
	}
	for(varb_3=0;varb_3<varb_1-varb_2;varb_3++)
		printf(""%d"",varb_0[varb_3]);
}",0.0,5
7,2c9f30a56ef37e1f016f31b44bd66239,"#include<stdio.h>
#include<stdlib.h>
int main()
{    
    int varb_0,varb_1,varb_2;
    int varb_3;
    scanf(""%d"",&varb_3);
    int *varb_4;
    varb_4=(int *)malloc(varb_3*sizeof(int));
    for(varb_0=0;varb_0<varb_3;varb_0++){
        scanf(""%d"",&varb_4[varb_0]);
    }
    for(varb_0=0;varb_0<varb_3-1;varb_0++){
        for(varb_1=0;varb_1<varb_3-1-varb_0;varb_1++){
            if(varb_4[varb_1]>varb_4[varb_1+1]){
                varb_2=varb_4[varb_1];
                varb_4[varb_1]=varb_4[varb_1+1];
                varb_4[varb_1+1]=varb_2;
            }
        }
    }
    scanf(""%d"",&varb_3);        
    for(varb_0=0;varb_0<varb_3;varb_0++){
        if(varb_0>varb_3){    
            printf(""%d "",varb_4[varb_0]);
        }
    }
 }",0.0,7
8,2c9f30a56ef37e1f016f31b44bd66239,"#include<stdio.h>
#include<stdlib.h>
int main()
{
    int varb_0,varb_1,varb_2,varb_3,varb_4[100],varb_5;
    scanf(""%d"",&varb_2);
    for(varb_0=1;varb_0<=varb_2;varb_0++)
    {
       scanf(""%d"",&varb_4[varb_0]);
    }
    for(varb_0=1;varb_0<varb_2;varb_0++)
       for(varb_1=1;varb_1<varb_2-varb_0;varb_1++)
       {
           if(varb_4[varb_1]>varb_4[varb_1+1])
              {
                 varb_5=varb_4[varb_1];
                 varb_4[varb_1]=varb_4[varb_1+1];
                 varb_4[varb_1+1]=varb_5;
              }
       }
    scanf(""%d"",&varb_3);
    for(varb_0=varb_3+1;varb_0<=varb_2;varb_0++)
    {
        printf(""%d "",varb_4[varb_0]);
    }
}",0.0,12
9,2c9f30a56ef37e1f016f31b44bd66239,"#include<stdio.h>
#include<stdlib.h>
int main()
{
	int varb_0,varb_1,varb_2,varb_3,varb_4;
	int *varb_5;
	scanf(""%d"",&varb_0);
	 varb_5=(int *)calloc(varb_0,sizeof(int));
	for(varb_1=0;varb_1<varb_0;varb_1++)
	 scanf(""%d"",&varb_5[varb_1]);
	 scanf(""%d"",&varb_3);
	  for(varb_1=0;varb_1<varb_0;varb_1++){
	  for(varb_2=0;varb_2<varb_0-varb_1;varb_2++)
	   if(varb_5[varb_2]>varb_5[varb_2+1])
	   {
	   	varb_4=varb_5[varb_2];
	   	varb_5[varb_2]=varb_5[varb_2+1];
	   	varb_5[varb_2+1]=varb_4;
	   }
     }
	 for(varb_1=varb_3;varb_1<varb_0;varb_1++)
	  printf(""%d "",varb_5[varb_1]);
	  return 0;
}",0.0,13
10,2c9f30a56ef37e1f016f31b44bd66239,"#include<stdio.h>
#include<stdlib.h>
#include <MALLOC.H>
int main()
{
	int varb_0,varb_1,varb_2;
	scanf(""%d"",&varb_1);	
	int *varb_3;
	varb_3 =(int *)malloc(varb_1 * sizeof(int));	
	for(varb_0 = 0 ; varb_0 < varb_1 ; varb_0++)
		scanf(""%d"" , &varb_3[varb_0]);
   int varb_4;
   int varb_5=0;
   scanf(""%d"",&varb_4);	
   for(varb_0 = 1 ; varb_0 < varb_1 ; varb_0++)
   {
    for( varb_2=0;varb_2<varb_1;varb_2++) 
    {
				if(varb_3[varb_2]>varb_3[varb_2+1])
           {					
					varb_5=varb_3[varb_2];
					varb_3[varb_2]=varb_3[varb_2+1];
					varb_3[varb_2+1]=varb_5;					
				}
    }
  } 
   for(varb_0=varb_4;varb_0<varb_1;varb_0++)
      printf(""%d "",varb_3[varb_0]);	
      free(varb_3);
	return 0;
}
",0.0,3
11,2c9f30a56ef37e1f016f31b44bd66239,"#include<stdio.h>
#include<stdlib.h>
int main()
{
	int varb_0,varb_1,varb_2;
	scanf(""%d"",&varb_1);	
	int *varb_3;
	varb_3 =(int *)malloc(varb_1 * sizeof(int));	
	for(varb_0 = 0 ; varb_0 < varb_1 ; varb_0++)
		scanf(""%d"" , &varb_3[varb_0]);
   int varb_4;
   int varb_5=0;
   scanf(""%d"",&varb_4);	
   for(varb_0 = 1 ; varb_0 < varb_1 ; varb_0++)
   {
    for( varb_2=0;varb_2<varb_1;varb_2++) 
    {
				if(varb_3[varb_2]>varb_3[varb_2+1])
           {
					varb_5=varb_3[varb_2];
					varb_3[varb_2]=varb_3[varb_2+1];
					varb_3[varb_2+1]=varb_5;					
				}
    }
  } 
   for(varb_0=varb_4;varb_0<varb_1;varb_0++)
      printf(""%d "",varb_3[varb_0]);	
	free(varb_3);		
	return 0;
}
",0.0,4
12,2c9f30a56ef37e1f016f31b44bd66239,"#include<stdio.h>
#include<stdlib.h>
int main()
{
	int varb_0,varb_1,varb_2;
	scanf(""%d"",&varb_1);	
	int *varb_3;
	varb_3 =(int *)malloc(varb_1 * sizeof(int));	
	for(varb_0 = 0 ; varb_0 < varb_1 ; varb_0++){
		scanf(""%d"" , &varb_3[varb_0]);}
   for(varb_0 = 0 ; varb_0 < varb_1 ; varb_0++)
   {
    for( varb_2=0;varb_2<varb_1;varb_2++) 
    {
				if(varb_3[varb_2]>varb_3[varb_2+1])
           {
					int varb_4=0;
					varb_4=varb_3[varb_2];
					varb_3[varb_2]=varb_3[varb_2+1];
					varb_3[varb_2+1]=varb_4;					
				}
    }
  }      
   int varb_5;
   scanf(""%d"",&varb_5);	
   for(varb_0=varb_5;varb_0<varb_1;varb_0++)
      printf(""%d "",varb_3[varb_0]);	
	free(varb_3);		
	return 0;
}
",0.0,11
