,id,code,is_true,errorline
0,2c911d616dea44ae016e0d84a10d4c15,"#include<stdio.h>
int main()
{
int varb_0,varb_1,varb_2,varb_3;
varb_1=0;varb_2=0;
for(varb_0=100;varb_0<=200;varb_0++)
{
for(varb_1=1;varb_1<=varb_0;varb_1++)
{
if(varb_0%varb_1!=0)
varb_2++;
}
if(varb_2==2)
{
printf(""%3d"",varb_0);
varb_3++;
if(varb_3%5==0)
printf(""\n"");
}
varb_2=0;
}
return 0;
}",0.0,5
1,2c911d616dea44ae016e0d84a10d4c15,"#include<stdio.h>
int main()
{
int  varb_0,varb_1=2;
int varb_2=1;
for(varb_0=100;varb_0<=200;varb_0++)
{ 
for(varb_1=2;varb_1<varb_0;varb_1++)
{
if(varb_0%varb_1==0)
break;
}
if(varb_1==varb_0)
printf(""%d "",varb_0);
{
if(varb_2%5==0)
printf(""\n"");
varb_2++;
}
}
}",0.0,4
2,2c911d616dea44ae016e0d84a10d4c15,"#include<stdio.h>
int main()
{
int varb_0=101,n=0,i,m=0,a;
for(;varb_0<200;varb_0++)
  {
  	a=0;
	  i=2;
    for(;i<varb_0;i++)
        {
        if(varb_0%i==0)
            {
	        a++;
	        }
		}
	if(a==0)
        {
        m++;
        printf(""%d"",varb_0);
        }
	if(m%5==0)
	printf(""\n"");	
  }
}
",0.0,20
3,2c911d616dea44ae016e0d84a10d4c15,"#include<stdio.h>
int main()
{
  int varb_0,varb_1;
  for(varb_0=100;varb_0<=200;varb_0++)
    {for(varb_1=2;varb_1<varb_0;varb_1++)
    {if(varb_0%varb_1==0)
      break;
     else if((varb_0-1)==varb_1)
     {printf(""%3d "",varb_0);
     break;}
     else
     continue;}}
   return 0;
}",0.0,4
4,2c911d616dea44ae016e0d84a10d4c15,"  #include<stdio.h>
#include<math.h>
void main()
{
 int varb_0,varb_1=0;
 for(varb_0=100;varb_0<200;varb_0++)
 {
  if(func_0(varb_0))
  {
   printf(""%4d"",varb_0);
   varb_1++;
   if(varb_1%5==0)
   {
    printf(""\n"");
   }
  }
 }
printf(""\n"");
}
int func_0(int n)
{
 int varb_0=2;
 for(;varb_0<=sqrt(n);varb_0++)
 {
  if(n%varb_0==0)
  {
   return 0;
  }
 }
 return 0;
}",0.0,27
5,2c911d616dea44ae016e0d84a10d4c15,"#include<stdio.h>
main()
{
int varb_0;
int varb_1=0;
for(varb_0=101;varb_0<=199;varb_0++)
{
if(varb_0%3!=0&&varb_0%5!=0&&varb_0%7!=0)
{
printf(""%3d\t"",varb_0);
varb_1++;
}
if(varb_1/5==1)
{
printf(""\n"");
varb_1=0;
}
}
}",0.0,6
6,2c911d616dea44ae016e0d84a10d4c15,"#include<stdio.h>
main()
{
int varb_0;
int varb_1=0;
for(varb_0=101;varb_0<=199;varb_0++)
{
if(varb_0%3!=0&&varb_0%5!=0&&varb_0%7!=0&&varb_0%11!=0&&varb_0%13!=0)
{
printf(""%3d\t"",varb_0);
varb_1++;
}
if(varb_1/5==1)
{
printf(""\n"");
varb_1=0;
}
}
}",0.0,6
7,2c911d616dea44ae016e0d84a10d4c15,"#include<stdio.h>
int main()
{
int varb_0,varb_1,varb_2,varb_3;
varb_1=0;varb_2=0;varb_3=0;
for(varb_0=100;varb_0<=200;varb_0++)
{
for(varb_1=1;varb_1<=varb_0;varb_1++)
{
if(varb_0%varb_1!=0)
varb_2++;
}
if(varb_2==2)
{
printf(""%3d "",varb_0);
varb_3++;
if(varb_3%5==0)
printf(""\n"");
}
varb_2=0;
}
return 0;
}",0.0,10
8,2c911d616dea44ae016e0d84a10d4c15,"#include<stdio.h>
int main()
{
  int varb_0,varb_1,varb_2,varb_3;
  for(varb_0=100;varb_0<=200;varb_0++)
  {
   for(varb_1=1;varb_1<=varb_0;varb_1++)
   {
    if(varb_0%varb_1==0)
    varb_2++;}
    if(varb_2==2)
   {printf(""%3d "",varb_0);
    varb_2=0;
    varb_3++;
    if(varb_3%5==0)
    printf(""\n"");
   }}
varb_3=0;
    return 0;
}",0.0,13
9,2c911d616dea44ae016e0d84a10d4c15,"#include<stdio.h>
int main()
{
    int varb_0,varb_1,varb_2;
    varb_2=0;
    for(varb_0=100;varb_0<=200;varb_0++)
    {
        for(varb_1=2;varb_1<varb_0;varb_1++)
        {
            if(varb_0%varb_1==0)
                break;
    if(varb_0==varb_1) 
    printf(""%5d "",varb_0);varb_2++;}
    }
    if(varb_2%5==0)
    printf(""\n"");
    }
",0.0,13
