,id,code,is_true,errorline
0,2c9f30a575ceffb90176607982877025,"#include<stdio.h>
void func_0(int varb_0[], int varb_1);
void func_3(int varb_0[], int varb_1);
void func_4(int varb_0[], int varb_1);
void func_5(int varb_0[], int varb_1);
void func_1(int varb_0[], int varb_1);
int main()
{
	int varb_1,varb_0[100],varb_3=1,varb_4;
	scanf(""%d"",&varb_1);
	for(varb_4=0;varb_4<varb_1;varb_4++)
		scanf(""%d"",&varb_0[varb_4]);
	printf(""[1] Insert\n[2] Delete\n[3] Update\n[4] Query\n[Other option] End\n"");
	while(varb_3>=1&&varb_3<=4)
	{
		scanf(""%d"",&varb_3);
		switch(varb_3)
		{
			case 1:
				func_0(varb_0,varb_1);break;
			case 2:
				func_3(varb_0,varb_1);break;
			case 3:
				func_4(varb_0,varb_1);break;
			case 4:
				func_5(varb_0,varb_1);break;
			default:break;
		}
	}
	printf(""\nThanks."");  
 } 
void func_1(int varb_0[], int varb_1)
{
	int varb_4,varb_6,varb_7;
	for(varb_4=0; varb_4<varb_1-1; varb_4++)
		for(varb_6=varb_4; varb_6<varb_1-1; varb_6++)
			if(varb_0[varb_6]>varb_0[varb_6+1])
				{
					varb_7=varb_0[varb_6];
					varb_0[varb_6]=varb_0[varb_6+1];
					varb_0[varb_6+1]=varb_7;
				}
}
void func_0(int varb_0[], int varb_1)
{
	int varb_8,varb_4;
	scanf(""%d"",&varb_8);
	func_1(varb_0,varb_1);
	for(varb_4=0;varb_4<varb_1;varb_4++)
		printf(""%d "",varb_0[varb_4]);	
}
void func_3(int varb_0[], int varb_1)
{
	int varb_8,varb_4;
	scanf(""%d"",&varb_8);
	for(varb_4=0; varb_4<varb_1; varb_4++)
	{
		if(varb_0[varb_4]==varb_8)
		{
			for(; varb_4<varb_1-1; varb_4++)
				varb_0[varb_4]=varb_0[varb_4+1];
			break;
			}	
	}
	func_1(varb_0,varb_1-1);
 	for(varb_4=0;varb_4<varb_1-1;varb_4++)
		printf(""%d "",varb_0[varb_4]);
}
void func_4(int varb_0[], int varb_1)
{
	int varb_8,varb_11,varb_4;
	scanf(""%d %d"",&varb_8,&varb_11);
	for(varb_4=0; varb_4<varb_1; varb_4++)
	{
		if(varb_0[varb_4]==varb_8)
		{
			varb_0[varb_4]=varb_11;
			break;
		}
	}
	func_1(varb_0,varb_1);
	for(varb_4=0;varb_4<varb_1;varb_4++)
		printf(""%d "",varb_0[varb_4]);
} 
void func_5(int varb_0[], int varb_1)
{
		int varb_8,varb_4;
	scanf(""%d"",&varb_8);
	for(varb_4=0; varb_4<varb_1; varb_4++)
	{
		if(varb_0[varb_4]==varb_8)
			{
			printf(""Found"");
			func_1(varb_0,varb_1);
			for(varb_4=0;varb_4<varb_1;varb_4++)
			printf(""%d "",varb_0[varb_4]);
			break;
			}
	}
	printf(""0"");
}",0.0,46
1,2c9f30a575ceffb90176607982877025,"#include<stdio.h>
int main()
{
int varb_0,varb_1,varb_2,varb_3,varb_4,varb_5;
int varb_6[20];
scanf(""%d "",&varb_0);
for(varb_4=0;varb_4<varb_0;varb_4++)
scanf(""%d "",&varb_6[varb_4]);
scanf(""%d\n%d\n%d"",&varb_1,&varb_2,&varb_3,&varb_5);
if(varb_1==1)
{
printf(""[1] Insert\n[2] Delete\n[3] Update\n[4] Query\n[Other option] End\n"");
printf(""%d %d %d %d %d %d %d "",varb_6[0],varb_6[1],varb_6[2],varb_6[3],varb_2,varb_6[4],varb_6[5]);
printf(""\nThanks."");
}
if(varb_1==2)
{
printf(""[1] Insert\n[2] Delete\n[3] Update\n[4] Query\n[Other option] End\n"");
printf(""%d %d %d %d %d "",varb_6[0],varb_6[1],varb_6[2],varb_6[3],varb_6[4]);
printf(""\nThanks."");
}
if(varb_1==3)
{
printf(""[1] Insert\n[2] Delete\n[3] Update\n[4] Query\n[Other option] End\n"");
printf(""%d %d %d %d %d %d "",varb_6[0],varb_6[1],varb_6[2],varb_3,varb_6[4],varb_6[5]);
printf(""\nThanks."");
}
}",0.0,9
2,2c9f30a575ceffb90176607982877025,"#include <stdio.h>
int main()
{
	int varb_0,varb_1[1000],varb_2,varb_3,varb_4,varb_5;
	scanf(""%d"",&varb_0);
	for(varb_2=0;varb_2<varb_0;varb_2++)
	{
		scanf(""%d"",&varb_1[varb_2]);
	}	
	printf(""[1] Insert\n"");
	printf(""[2] Delete\n"");
	printf(""[3] Update\n"");
	printf(""[4] Query\n"");
	printf(""[Other option] End\n"");
	for(;;)
	{	
	  scanf(""%d"",&varb_3);
      if(varb_3==1)
      {
     	  scanf(""%d"",&varb_4);
    	  for(varb_2=varb_0-1;varb_2>=0;varb_2--)
    	  {
    		  if(varb_4<varb_1[varb_2])
    		{  
			    varb_1[varb_2+1]=varb_1[varb_2]; 
    		}
            else
            {
                break;
            }
    	}
        varb_1[varb_2+1]=varb_4;
    	for(varb_2=0;varb_2<varb_0+1;varb_2++)
    	{
    		printf(""%d "",varb_1[varb_2]);
    	}
		printf(""\n"");  	
    }
    else if(varb_3==2)
    {
    	scanf(""%d"",&varb_4);
    	for(varb_2=0;varb_2<varb_0;varb_2++)
    	{
    		if(varb_4==varb_1[varb_2])
    		{
                break;
    		}
    	}
        for(;varb_2<varb_0;varb_2++)
        {
           varb_1[varb_2]=varb_1[varb_2+1];
        }
    	for(varb_2=0;varb_2<varb_0-1;varb_2++)
    	{
    		printf(""%d "",varb_1[varb_2]);
    	}
    	printf(""\n"");
    }
    else if(varb_3==3)
    {
    	scanf(""%d"",&varb_4);
    	scanf(""%d"",&varb_5);
    	for(varb_2=0;varb_2<varb_0;varb_2++)
    	{
    		if(varb_4==varb_1[varb_2])
    		{
    			varb_1[varb_2]=varb_5;
    		}
            break;
    	}
    	for(varb_2=0;varb_2<varb_0;varb_2++)
    	{
    		printf(""%d "",varb_1[varb_2]);   		
    	}
    	printf(""\n"");
    }
    else if(varb_3==4)
    {
    	scanf(""%d"",&varb_4);
    	for(varb_2=0;varb_2<varb_0;varb_2++)
    	{
    		if(varb_4=varb_1[varb_2])
    		{
    			printf(""1\n"");   			
    		}
    		else
    		{
    			printf(""0\n"");
            }
    	}
    }
    else
    {
        printf(""Thanks.\n"");
    	return 0;
    }
  }
}",0.0,4
3,2c9f30a575ceffb90176607982877025,"#include<stdio.h>
void func_0(int varb_0[], int varb_1);
void func_3(int varb_0[], int varb_1);
void func_4(int varb_0[], int varb_1);
void func_5(int varb_0[], int varb_1);
void func_1(int varb_0[], int varb_1);
int main()
{
	int varb_1,varb_0[100],varb_3=1,varb_4;
	scanf(""%d"",&varb_1);
	for(varb_4=0;varb_4<varb_1;varb_4++)
		scanf(""%d"",&varb_0[varb_4]);
	printf(""[1] Insert\n[2] Delete\n[3] Update\n[4] Query\n[Other option] End\n"");
	while(varb_3>=1&&varb_3<=4)
	{
		scanf(""%d"",&varb_3);
		switch(varb_3)
		{
			case 1:
				func_0(varb_0,varb_1);break;
			case 2:
				func_3(varb_0,varb_1);break;
			case 3:
				func_4(varb_0,varb_1);break;
			case 4:
				func_5(varb_0,varb_1);break;
			default:break;
		}
	}
	printf(""\nThanks."");  
 } 
void func_1(int varb_0[], int varb_1)
{
	int varb_4,varb_6,varb_7;
	for(varb_4=0; varb_4<varb_1-1; varb_4++)
		for(varb_6=varb_4; varb_6<varb_1-1; varb_6++)
			if(varb_0[varb_6]>varb_0[varb_6+1])
				{
					varb_7=varb_0[varb_6];
					varb_0[varb_6]=varb_0[varb_6+1];
					varb_0[varb_6+1]=varb_7;
				}
}
void func_0(int varb_0[], int varb_1)
{
	int varb_8,varb_4;
	scanf(""%d"",&varb_8);
	func_1(varb_0,varb_1);
	for(varb_4=0;varb_4<varb_1;varb_4++)
		printf(""%d "",varb_0[varb_4]);	
}
void func_3(int varb_0[], int varb_1)
{
	int varb_8,varb_4;
	scanf(""%d"",&varb_8);
	for(varb_4=0; varb_4<varb_1; varb_4++)
	{
		if(varb_0[varb_4]==varb_8)
		{
			for(; varb_4<varb_1-1; varb_4++)
				varb_0[varb_4]=varb_0[varb_4+1];
			break;
			}	
	}
	func_1(varb_0,varb_1-1);
 	for(varb_4=0;varb_4<varb_1-1;varb_4++)
		printf(""%d "",varb_0[varb_4]);
}
void func_4(int varb_0[], int varb_1)
{
	int varb_8,varb_11,varb_4;
	scanf(""%d %d"",&varb_8,&varb_11);
	for(varb_4=0; varb_4<varb_1; varb_4++)
	{
		if(varb_0[varb_4]==varb_8)
		{
			varb_0[varb_4]=varb_11;
			break;
		}
	}
	func_1(varb_0,varb_1);
	for(varb_4=0;varb_4<varb_1;varb_4++)
		printf(""%d "",varb_0[varb_4]);
} 
void func_5(int varb_0[], int varb_1)
{
		int varb_8,varb_4;
	scanf(""%d"",&varb_8);
	for(varb_4=0; varb_4<varb_1; varb_4++)
	{
		if(varb_0[varb_4]==varb_8)
			{
			printf(""Found"");
			func_1(varb_0,varb_1);
			for(varb_4=0;varb_4<varb_1;varb_4++)
			printf(""%d "",varb_0[varb_4]);
			break;
			}
	}
	if(varb_4==varb_1)
		printf(""0"");
}",0.0,46
4,2c9f30a575ceffb90176607982877025,"#include<stdio.h>
int main()
{
int varb_0,varb_1,varb_2,varb_3,varb_4;
int varb_5[20];
scanf(""%d "",&varb_0);
for(varb_4=0;varb_4<varb_0;varb_4++)
scanf(""%d "",&varb_5[varb_4]);
scanf(""%d\n%d\n%d"",&varb_1,&varb_2,&varb_3);
printf(""[1] Insert\n[2] Delete\n[3] Update\n[4] Query\n[Other option] End\n"");
printf(""%d %d %d %d %d %d %d"",varb_5[0],varb_5[1],varb_5[2],varb_5[3],varb_2,varb_5[4],varb_5[5]);
printf(""\nThanks."");
}",0.0,4
5,2c9f30a575ceffb90176607982877025,"#include<stdio.h>
main()
{
	int varb_0=0,n,choice,j,k=0,temp,choice_end,g,a[10],z,shu;
	int varb_1,varb_2,varb_3,varb_4,varb_5,varb_6,varb_7;
	scanf(""%d"",&shu);
	for(varb_0=0;varb_0<6;varb_0++,k++)
		scanf(""%d"",&a[varb_0]);   
    g=k;
	printf(""[1] Insert\n"");    
	printf(""[2] Delete\n"");
	printf(""[3] Update\n"");
	printf(""[4] Query\n"");
	printf(""[Other option] End\n"");
	scanf(""%d"",&choice);
	if(choice==1)
	{
	 scanf(""%d"",&varb_1);
	 a[g]=varb_1;
	  for(varb_0=1;varb_0<7;varb_0++)   
    	{
		for(j=6;j>=varb_0;j--)
	    	{
			if(a[j]<a[j-1])
			 {
				temp=a[j-1];
				a[j-1]=a[j];
				a[j]=temp;
			 }
		    }
	     }
	     for(varb_0=0;varb_0<7;varb_0++)
		printf(""%d "",a[varb_0]);
		printf(""\n"");
	}
	else if(choice==2)
	{
		scanf(""%d"",&varb_2);
	  for(varb_0=varb_2;varb_0<6;varb_0++)
      a[varb_0]=a[varb_0+1];
      for(varb_0=0;varb_0<5;varb_0++) 
      printf(""%d "",a[varb_0]);
      printf(""\n"");
}
	else if(choice==3)
	{
		scanf(""%d"",&varb_4);
		scanf(""%d"",&varb_3);
		for(varb_0=0;varb_0<6;varb_0++)
		{
			if(a[varb_0]==varb_4)
			{
				a[varb_0]=varb_3;
			}
		}
		for(varb_0=1;varb_0<6;varb_0++)   
    	{
		for(j=5;j>=varb_0;j--)
	    	{
			if(a[j]<a[j-1])
			 {
				temp=a[j-1];
				a[j-1]=a[j];
				a[j]=temp;
			 }
		    }
	     }
		for(varb_0=0;varb_0<6;varb_0++)
		printf(""%d "",a[varb_0]);
		printf(""\n"");
	}
	else
	{ 
	    scanf(""%d"",&varb_5);
	    for(varb_0=0;varb_0<7;varb_0++)
	    {
	    	if(a[varb_0]==varb_5)
	    	varb_7=varb_5;
		}
    } 
	scanf(""%d"",&varb_6);
	if(varb_6==0)
	printf(""Thanks.\n"");
}
",0.0,78
6,2c9f30a575ceffb90176607982877025,"#include<stdio.h>
void func_0(int *varb_0,int *varb_1);
void func_2(int *varb_0,int *varb_1);
void func_3(int *varb_0,int *varb_1);
int query(int *varb_0,int *varb_1);
int main()
{
	int varb_2,varb_1,varb_0[1100],varb_5,*varb_6;
	scanf(""%d"",&varb_1);
	for(varb_2=0;varb_2<varb_1;varb_2++)
	scanf(""%d"",&varb_0[varb_2]);
	scanf(""%d"",&varb_5);
	varb_6=&varb_1;
	printf(""[1] Insert\varb_1[2] Delete\varb_1[3] Update\varb_1[4] Query\varb_1[Other option] End\n"");
	while(varb_5!=0)
	{
		if(varb_5==1)
		func_0(varb_0,varb_6);
		else if(varb_5==2)
		func_2(varb_0,varb_6);
		else if(varb_5==3)
		func_3(varb_0,varb_6);
		else
		{
			printf(""%d"",query(varb_0,varb_6));
		}
		scanf(""%d"",&varb_5);
	}
	printf(""Thanks."");
}
void func_0(int *varb_0,int *varb_6)
{
	int varb_9,varb_2,varb_11;
	scanf(""%d"",&varb_9);
	for(varb_2=*varb_6-1;varb_2>=0;varb_2--)
	{
		if(varb_9<varb_0[varb_2])
		{
			varb_11=varb_0[varb_2];
			varb_0[varb_2]=varb_0[varb_2+1];
			varb_0[varb_2+1]=varb_11;
		}
		else
		{
			varb_0[varb_2+1]=varb_9;
			break;
		}
	}(*varb_6)++;
	for(varb_2=0;varb_2<*varb_6;varb_2++)
	{if(varb_2!=*varb_6-1)
	printf(""%d "",varb_0[varb_2]);
	else
	printf(""%d\n"",varb_0[varb_2]);
	}
}
void func_2(int *varb_0,int *varb_6)
{
	int varb_2,varb_9,varb_16=0;
	scanf(""%d"",&varb_9);
	for(varb_2=0;varb_2<*varb_6;varb_2++)
	{
		if(varb_9!=varb_0[varb_2])
		{
			varb_0[varb_16]=varb_0[varb_2];
			varb_16++;
		}
		else
		;
	}
	*varb_6=varb_16;
		for(varb_2=0;varb_2<*varb_6;varb_2++)
	for(varb_2=0;varb_2<*varb_6;varb_2++)
	{if(varb_2!=*varb_6-1)
	printf(""%d "",varb_0[varb_2]);
	else
	printf(""%d\n"",varb_0[varb_2]);
	}
}
void func_3(int *varb_0,int *varb_6){
	int varb_9,varb_2,varb_21,varb_22=0;
	func_2(varb_0,varb_6);
	func_0(varb_0,varb_6);
		for(varb_2=0;varb_2<*varb_6;varb_2++)
	for(varb_2=0;varb_2<*varb_6;varb_2++)
	{if(varb_2!=*varb_6-1)
	printf(""%d "",varb_0[varb_2]);
	else
	printf(""%d\n"",varb_0[varb_2]);
	}
}
int query(int *varb_0,int *varb_1){
	int varb_2,varb_9;
	scanf(""%d"",&varb_9);
	for(varb_2=0;varb_2<*varb_1;varb_2++)
	{
		if(varb_0[varb_2]==varb_9)
		return varb_2;
	}
}",0.0,5
7,2c9f30a575ceffb90176607982877025,"#include<stdio.h>
#include<stdlib.h>
typedef struct varb_0 *varb_1;
 struct varb_0{
int varb_2;
struct varb_0 *varb_4;
};
void query(varb_1 head);
void update(varb_1 head);
void delets(varb_1 head);
void insert(varb_1 head);
varb_1 Reverse( varb_1 L );
void printlist(varb_1 head);
int main(){
	int varb_5;
	scanf(""%d"",&varb_5);
	int varb_6=0;
	varb_1 head=(varb_1)malloc(sizeof(struct varb_0));
	head->varb_4=NULL;
	varb_1 tranode;
	int varb_7;
	for(varb_6=0;varb_6<varb_5;varb_6++){
		scanf(""%d"",&varb_7);	
		tranode=(varb_1)malloc(sizeof(struct varb_0));
		tranode->varb_2=varb_7;
		tranode->varb_4=head->varb_4;
		head->varb_4=tranode;
	}
	head=Reverse( head );
	printf(""[1] Insert\varb_5[2] Delete\varb_5[3] Update\varb_5[4] Query\varb_5[Other option] End"");
	while(1){	
	scanf(""%d"",&varb_7);
	switch(varb_7){
		case 1:    insert(head);	printf(""\n"");
	printlist(head);break;
		case 2:	   delets(head);	printf(""\n"");
	printlist(head);break;
		case 3:	   update(head);	printf(""\n"");
	printlist(head);break;
		case 4:    query(head);break;
		default :goto out;
	}
}
out:
	printf(""\nThanks."");
}
varb_1 Reverse( varb_1 L ){
	varb_1 head=(varb_1)malloc(sizeof(struct varb_0));
	head->varb_4=NULL;
	varb_1 tranode,nextnode;
	while(L->varb_4!=NULL){
		nextnode=L->varb_4;
        L->varb_4=nextnode->varb_4;
        tranode=head->varb_4;
        head->varb_4=nextnode;
        nextnode->varb_4=tranode;
	}
	return head;
}
void insert(varb_1 head){
	int varb_8;
	scanf(""%d"",&varb_8);
	varb_1 j=head->varb_4;
	varb_1 k=head;
	do{
		if(j->varb_2>varb_8){
			k->varb_4=(varb_1)malloc(sizeof(struct varb_0));
			k=k->varb_4;
			k->varb_2=varb_8;
			k->varb_4=j;
			break;
		}
		k=j;
		j=j->varb_4;
		if(j==NULL){
			k->varb_4=(varb_1)malloc(sizeof(struct varb_0));
			break;
		}
	}while(1);
}
void delets(varb_1 head){
	int varb_8;
	scanf(""%d"",&varb_8);
	varb_1 j=head->varb_4;
	while(j!=NULL){
		if(j->varb_2==varb_8){
			head->varb_4=j->varb_4;
			free(j);
			break;
		}
		head=j;
		j=j->varb_4;
	}
}
void update(varb_1 head){
	int varb_8,varb_10;
	scanf(""%d %d"",&varb_8,&varb_10);
	varb_1 j=head->varb_4;
	while(j!=NULL){
		if(j->varb_2==varb_8){
		j->varb_2=varb_10;break;}
		j=j->varb_4; 
	}	
}
void query(varb_1 head){
	int varb_8;
	varb_1 j=head->varb_4; 
	scanf(""%d"",&varb_8);
	int varb_6=0;
	for(varb_6=0;j!=NULL;j=j->varb_4,varb_6++){
		if(j->varb_2==varb_8)break;
	}
	printf(""%d\n"",varb_6);
}
void printlist(varb_1 head){
	varb_1 j=head->varb_4;
	while(j!=NULL){
		printf(""%d "",j->varb_2);
		j=j->varb_4;
	}
}",0.0,35
8,2c9f30a575ceffb90176607982877025,"#include<stdio.h>
void func_0(int *varb_0,int *varb_1);
void func_2(int *varb_0,int *varb_1);
void func_3(int *varb_0,int *varb_1);
int query(int *varb_0,int *varb_1);
int main()
{
	int varb_2,varb_1,varb_0[1100],varb_5,*varb_6;
	scanf(""%d"",&varb_1);
	for(varb_2=0;varb_2<varb_1;varb_2++)
	scanf(""%d"",&varb_0[varb_2]);
	scanf(""%d"",&varb_5);
	varb_6=&varb_1;
	printf(""[1] Insert\varb_1[2] Delete\varb_1[3] Update\varb_1[4] Query\varb_1[Other option] End\n"");
	while(varb_5!=0)
	{
		if(varb_5==1)
		func_0(varb_0,varb_6);
		else if(varb_5==2)
		func_2(varb_0,varb_6);
		else if(varb_5==3)
		func_3(varb_0,varb_6);
		else
		{
			printf(""%d"",query(varb_0,varb_6));
		}
		scanf(""%d"",&varb_5);
	}
	printf(""Thanks"");
}
void func_0(int *varb_0,int *varb_6)
{
	int varb_9,varb_2,varb_11;
	scanf(""%d"",&varb_9);
	for(varb_2=*varb_6-1;varb_2>=0;varb_2--)
	{
		if(varb_9<varb_0[varb_2])
		{
			varb_11=varb_0[varb_2];
			varb_0[varb_2]=varb_0[varb_2+1];
			varb_0[varb_2+1]=varb_11;
		}
		else
		{
			varb_0[varb_2+1]=varb_9;
			break;
		}
	}(*varb_6)++;
	for(varb_2=0;varb_2<*varb_6;varb_2++)
	{if(varb_2!=*varb_6-1)
	printf(""%d "",varb_0[varb_2]);
	else
	printf(""%d\n"",varb_0[varb_2]);
	}
}
void func_2(int *varb_0,int *varb_6)
{
	int varb_2,varb_9,varb_16=0;
	scanf(""%d"",&varb_9);
	for(varb_2=0;varb_2<*varb_6;varb_2++)
	{
		if(varb_9!=varb_0[varb_2])
		{
			varb_0[varb_16]=varb_0[varb_2];
			varb_16++;
		}
		else
		;
	}
	*varb_6=varb_16;
		for(varb_2=0;varb_2<*varb_6;varb_2++)
	for(varb_2=0;varb_2<*varb_6;varb_2++)
	{if(varb_2!=*varb_6-1)
	printf(""%d "",varb_0[varb_2]);
	else
	printf(""%d\n"",varb_0[varb_2]);
	}
}
void func_3(int *varb_0,int *varb_6){
	int varb_9,varb_2,varb_21;
	scanf(""%d"",&varb_9);
	scanf(""%d"",&varb_21);
	for(varb_2=0;varb_2<*varb_6;varb_2++)
	{
		if(varb_0[varb_2]==varb_9)
		varb_0[varb_2]=varb_21;
	}
		for(varb_2=0;varb_2<*varb_6;varb_2++)
	for(varb_2=0;varb_2<*varb_6;varb_2++)
	{if(varb_2!=*varb_6-1)
	printf(""%d "",varb_0[varb_2]);
	else
	printf(""%d\n"",varb_0[varb_2]);
	}
}
int query(int *varb_0,int *varb_1){
	int varb_2,varb_9;
	scanf(""%d"",&varb_9);
	for(varb_2=0;varb_2<*varb_1;varb_2++)
	{
		if(varb_0[varb_2]==varb_9)
		return varb_2;
	}
}",0.0,5
9,2c9f30a575ceffb90176607982877025,"#include<stdio.h>
int main()
{
	int varb_0,varb_1,varb_2[1000],varb_3,varb_4,varb_5,varb_6,varb_7;
	scanf(""%d"",&varb_1);
	for(varb_0=0;varb_0<varb_1;varb_0++)
	{
		scanf(""%d"",&varb_2[varb_0]);
	}
	printf(""[1] Insert\n"");
	printf(""[2] Delete\n"");
	printf(""[3] Update\n"");
	printf(""[4] Query\n"");
	printf(""[Other option] End\n"");
	scanf(""%d"",&varb_3);
	scanf(""%d"",&varb_4);
	if(varb_3==1)
	{
		for(varb_0=0;varb_0<varb_1;varb_0++)
		{
			if(varb_4>varb_2[varb_0])
			varb_5=varb_0+1;
		}
		for(varb_0=varb_1-1;varb_0>varb_5-1;varb_0--)
		{
			varb_2[varb_0+1]=varb_2[varb_0];
		}
			varb_2[varb_5]=varb_4;
	    scanf(""%d"",&varb_7);
	    if(varb_7!=1||varb_7!=2||varb_7!=3||varb_7!=4)
	   for(varb_0=0;varb_0<varb_1+1;varb_0++)
	   {
		    printf(""%d "",varb_2[varb_0]);
       }
       printf(""\nThanks."");
    }
	else if(varb_3==2)
	{
		for(varb_0=0;varb_0<varb_1;varb_0++)
		{
			if(varb_4==varb_2[varb_0])
			varb_5=varb_0;
		}
		for(varb_0=varb_5;varb_0<varb_1;varb_0++)
		{
			varb_2[varb_0]=varb_2[varb_0+1];
		}
		scanf(""%d"",&varb_7);
	    if(varb_7!=1||varb_7!=2||varb_7!=3||varb_7!=4)
		for(varb_0=0;varb_0<varb_1-1;varb_0++)
	    {
		    printf(""%d "",varb_2[varb_0]);
        }printf(""\nThanks."");
	}   
	else if(varb_3==3)
	{
		scanf(""%d"",&varb_6);
		for(varb_0=0;varb_0<varb_1;varb_0++)
		{
			if(varb_4==varb_2[varb_0])
			varb_5=varb_0;
		}	varb_2[varb_5]=varb_6; 
		int varb_8;
		for(varb_0=varb_5;varb_0<varb_1;varb_0++)
		{
			if(varb_2[varb_0]>varb_2[varb_0+1])
			{
				varb_8=varb_2[varb_0];
				varb_2[varb_0]=varb_2[varb_0+1];
				varb_2[varb_0+1]=varb_8;
			}
		}
		scanf(""%d"",&varb_7);
	    if(varb_7!=1||varb_7!=2||varb_7!=3||varb_7!=4)
		for(varb_0=0;varb_0<varb_1;varb_0++)
	    {
		    printf(""%d "",varb_2[varb_0]);
        }printf(""\nThanks."");
	}
	else if(varb_3==4)
	{
		for(varb_0=0;varb_0<varb_1;varb_0++)
		{
			if(varb_4==varb_2[varb_0])
			varb_5=varb_0;
		}
		scanf(""%d"",&varb_7);
	    if(varb_7!=1||varb_7!=2||varb_7!=3||varb_7!=4)
		printf(""%d"",varb_5);printf(""\nThanks."");
	}
}",0.0,4
