,id,code,is_true,format_code,errorline
0,2c9f30a56ef37e1f016f1dfadbb75011,"#include <stdio.h>
#define MAXN 20

void CountOff( int n, int m, int out[] );

int main()
{
    int out[MAXN], n, m;
    int i;

    scanf(""%d %d"", &n, &m);
    CountOff( n, m, out );   
    for ( i = 0; i < n; i++ )
        printf(""%d "", out[i]);
    printf(""\n"");

    return 0;
}

/* 你的代码将被嵌在这里 */
void CountOff( int n, int m, int out[] )
{
	int i,j=1,k,num=1;
	for(i=0;i<n;i++)
		out[i]=-1;
	i=1;
	while(i<=n)
		for(k=0;k<n;k++,j++)
		{
			while(out[k]!=-1&&k<n-1)
				k++;
			if(out[k]!=-1&&k==n-1)
				break;
			if(j%3==0&&j!=1)
				out[k]=i++;

		}
 } ",0.0,"#include <stdio.h>
#define MAXN 20
void func_0( int varb_0, int varb_1, int varb_2[] );
int main()
{
    int varb_2[MAXN], varb_0, varb_1;
    int varb_4;
    scanf(""%d %d"", &varb_0, &varb_1);
    func_0( varb_0, varb_1, varb_2 );   
    for( varb_4 = 0; varb_4 < varb_0; varb_4++ )
        printf(""%d "", varb_2[varb_4]);
    printf(""\n"");
    return 0;
}
void func_0( int varb_0, int varb_1, int varb_2[] )
{
	int varb_4,varb_9=1,varb_10,varb_11=1;
	for(varb_4=0;varb_4<varb_0;varb_4++)
		varb_2[varb_4]=-1;
	varb_4=1;
	while(varb_4<=varb_0)
		for(varb_10=0;varb_10<varb_0;varb_10++,varb_9++)
		{
			while(varb_2[varb_10]!=-1&&varb_10<varb_0-1)
				varb_10++;
			if(varb_2[varb_10]!=-1&&varb_10==varb_0-1)
				break;
			if(varb_9%3==0&&varb_9!=1)
				varb_2[varb_10]=varb_4++;
		}
 } ",28
1,2c9f30a56ef37e1f016f1dfadbb75011,"#include <stdio.h>
#define MAXN 20

void CountOff( int n, int m, int out[] );

int main()
{
    int out[MAXN], n, m;
    int i;

    scanf(""%d %d"", &n, &m);
    CountOff( n, m, out );   
    for ( i = 0; i < n; i++ )
        printf(""%d "", out[i]);
    printf(""\n"");

    return 0;
}
void CountOff(int n, int m, int out[])
{
    int flag = 0, num = 0;
    for (int i = 0; i < n; i++)
        out[i] = 0;//将数组元素初始化为零
    int i = 0;
    while (1)
    {
        if (out[i++] == 0)//判断第i个元素是否已经淘汰
            num++;
        if (num == m)//报的数和规定的淘汰数一样时的情况
        {
            flag++;//记已经有flag个人淘汰
            out[i - 1] = flag;
            num = 0;
        }
        if (flag == n)//当所有人淘汰时循环结束
            break;
        i%=n;
    }
}",0.0,"#include <stdio.h>
#define MAXN 20
void func_0( int varb_0, int varb_1, int varb_2[] );
int main()
{
    int varb_2[MAXN], varb_0, varb_1;
    int varb_4;
    scanf(""%d %d"", &varb_0, &varb_1);
    func_0( varb_0, varb_1, varb_2 );   
    for( varb_4 = 0; varb_4 < varb_0; varb_4++ )
        printf(""%d "", varb_2[varb_4]);
    printf(""\n"");
    return 0;
}
void func_0(int varb_0, int varb_1, int varb_2[])
{
    int varb_8 = 0, varb_9 = 0;
    for(int varb_4 = 0; varb_4 < varb_0; varb_4++)
        varb_2[varb_4] = 0;
    int varb_4 = 0;
    while(1)
    {
        if(varb_2[varb_4++] == 0)
            varb_9++;
        if(varb_9 == varb_1)
        {
            varb_8++;
            varb_2[varb_4 - 1] = varb_8;
            varb_9 = 0;
        }
        if(varb_8 == varb_0)
            break;
        varb_4%=varb_0;
    }
}",18
2,2c9f30a56ef37e1f016f1dfadbb75011,"#include <stdio.h>
#define MAXN 20

void CountOff( int n, int m, int out[] );

int main()
{
    int out[MAXN], n, m;
    int i;

    scanf(""%d %d"", &n, &m);
    CountOff( n, m, out );   
    for ( i = 0; i < n; i++ )
        printf(""%d "", out[i]);
    printf(""\n"");

    return 0;
}
void CountOff( int n, int m, int out[] )
{
    int i,t=0,num=0;
    for (i = 0;i<n;i++)
        out[i] = 0;
    while (1)
    {
        if (out[i++]==0)
            num++;
        if (num==m)
        {
            t++;
            out[i-1] =t;
            num=0;
        }
        if (t==n)
            break;
        i%=n;
    }
}",0.0,"#include <stdio.h>
#define MAXN 20
void func_0( int varb_0, int varb_1, int varb_2[] );
int main()
{
    int varb_2[MAXN], varb_0, varb_1;
    int varb_4;
    scanf(""%d %d"", &varb_0, &varb_1);
    func_0( varb_0, varb_1, varb_2 );   
    for( varb_4 = 0; varb_4 < varb_0; varb_4++ )
        printf(""%d "", varb_2[varb_4]);
    printf(""\n"");
    return 0;
}
void func_0( int varb_0, int varb_1, int varb_2[] )
{
    int varb_4,varb_9=0,varb_10=0;
    for(varb_4 = 0;varb_4<varb_0;varb_4++)
        varb_2[varb_4] = 0;
    while(1)
    {
        if(varb_2[varb_4++]==0)
            varb_10++;
        if(varb_10==varb_1)
        {
            varb_9++;
            varb_2[varb_4-1] =varb_9;
            varb_10=0;
        }
        if(varb_9==varb_0)
            break;
        varb_4%=varb_0;
    }
}",17
3,2c9f30a56ef37e1f016f1dfadbb75011,"#include <stdio.h>
#define MAXN 20

void CountOff( int n, int m, int out[] );

int main()
{
    int out[MAXN], n, m;
    int i;

    scanf(""%d %d"", &n, &m);
    CountOff( n, m, out );   
    for ( i = 0; i < n; i++ )
        printf(""%d "", out[i]);
    printf(""\n"");

    return 0;
}

void CountOff(int n,int m,int out[])
{
	int i,j;
	for(i=0,j=1;i<n;j++) 
	{
		if(j==m)
		{
			out[i]=j;
			i++;
			j=1;
		}
	}
}",0.0,"#include <stdio.h>
#define MAXN 20
void func_0( int varb_0, int varb_1, int varb_2[] );
int main()
{
    int varb_2[MAXN], varb_0, varb_1;
    int varb_4;
    scanf(""%d %d"", &varb_0, &varb_1);
    func_0( varb_0, varb_1, varb_2 );   
    for( varb_4 = 0; varb_4 < varb_0; varb_4++ )
        printf(""%d "", varb_2[varb_4]);
    printf(""\n"");
    return 0;
}
void func_0(int varb_0,int varb_1,int varb_2[])
{
	int varb_4,varb_9;
	for(varb_4=0,varb_9=1;varb_4<varb_0;varb_9++) 
	{
		if(varb_9==varb_1)
		{
			varb_2[varb_4]=varb_9;
			varb_4++;
			varb_9=1;
		}
	}
}",15
4,2c9f30a56ef37e1f016f1dfadbb75011,"#include <stdio.h>
#define MAXN 20

void CountOff( int n, int m, int out[] );

int main()
{
    int out[MAXN], n, m;
    int i;

    scanf(""%d %d"", &n, &m);
    CountOff( n, m, out );   
    for ( i = 0; i < n; i++ )
        printf(""%d "", out[i]);
    printf(""\n"");

    return 0;
}
void CountOff( int n, int m, int out[] ) {
    int ne[1000];
    for(int i = 0;i < n;i ++) {
        ne[i] = (i + 1) % n;
    }
    int c = 0,la = n - 1,p = 0;
    int flag = 0;
    while(flag < n) {
        if(++ c == m) {
            c = 0;
            out[p] = ++ flag;
            ne[la] = ne[p];
            p = la;
        }
        la = p;
        p = ne[p];
    }
}",0.0,"#include <stdio.h>
#define MAXN 20
void func_0( int varb_0, int varb_1, int varb_2[] );
int main()
{
    int varb_2[MAXN], varb_0, varb_1;
    int varb_4;
    scanf(""%d %d"", &varb_0, &varb_1);
    func_0( varb_0, varb_1, varb_2 );   
    for( varb_4 = 0; varb_4 < varb_0; varb_4++ )
        printf(""%d "", varb_2[varb_4]);
    printf(""\n"");
    return 0;
}
void func_0( int varb_0, int varb_1, int varb_2[] ) {
    int varb_8[1000];
    for(int varb_4 = 0;varb_4 < varb_0;varb_4 ++) {
        varb_8[varb_4] =(varb_4 + 1) % varb_0;
    }
    int varb_10 = 0,la = varb_0 - 1,p = 0;
    int varb_11 = 0;
    while(varb_11 < varb_0) {
        if(++ varb_10 == varb_1) {
            varb_10 = 0;
            varb_2[p] = ++ varb_11;
            varb_8[la] = varb_8[p];
            p = la;
        }
        la = p;
        p = varb_8[p];
    }
}",17
5,2c9f30a56ef37e1f016f1dfadbb75011,"#include <stdio.h>
#define MAXN 20

void CountOff( int n, int m, int out[] );

int main()
{
    int out[MAXN], n, m;
    int i;

    scanf(""%d %d"", &n, &m);
    CountOff( n, m, out );   
    for ( i = 0; i < n; i++ )
        printf(""%d "", out[i]);
    printf(""\n"");

    return 0;
}

void CountOff( int n, int m, int out[] )
{
int i=0,j,s=n,k=0,a[n];
for(j=0;j<n;j++) 
    a[j]=1;
j=1;
while(s<0) 
{
  if(a[i]!=0) 
     k++;
  if(k==m)
    {
     out[i]=j;
     j++;
     k=0;
     a[i]=0;
     s--;
    }
  i++;
}
}
",0.0,"#include <stdio.h>
#define MAXN 20
void func_0( int varb_0, int varb_1, int varb_2[] );
int main()
{
    int varb_2[MAXN], varb_0, varb_1;
    int varb_4;
    scanf(""%d %d"", &varb_0, &varb_1);
    func_0( varb_0, varb_1, varb_2 );   
    for( varb_4 = 0; varb_4 < varb_0; varb_4++ )
        printf(""%d "", varb_2[varb_4]);
    printf(""\n"");
    return 0;
}
void func_0( int varb_0, int varb_1, int varb_2[] )
{
int varb_4=0,varb_9,varb_10=varb_0,varb_12=0,varb_13[varb_0];
for(varb_9=0;varb_9<varb_0;varb_9++) 
    varb_13[varb_9]=1;
varb_9=1;
while(varb_10<0) 
{
  if(varb_13[varb_4]!=0) 
     varb_12++;
  if(varb_12==varb_1)
    {
     varb_2[varb_4]=varb_9;
     varb_9++;
     varb_12=0;
     varb_13[varb_4]=0;
     varb_10--;
    }
  varb_4++;
}
}
",17
6,2c9f30a56ef37e1f016f1dfadbb75011,"#include <stdio.h>
#define MAXN 20

void CountOff( int n, int m, int out[] );

int main()
{
    int out[MAXN], n, m;
    int i;

    scanf(""%d %d"", &n, &m);
    CountOff( n, m, out );   
    for ( i = 0; i < n; i++ )
        printf(""%d "", out[i]);
    printf(""\n"");

    return 0;
}

void CountOff( int n, int m, int out[] )
{
    int i,j=0,b=0,c=0,d;
    int a[MAXN];
    for(i=0;i<n;i++)
         a[i]=i+1;
    while(j<n)
    {
        b++;
        if(b==m)
        {
            c++;
            out[i]=c;
            b=0;
            j++;
            for(i=b;i<n;i++)
                 a[i]=a[i+1];
        }
        i++;
        if(i==n)
            i=0;
    }
}
",0.0,"#include <stdio.h>
#define MAXN 20
void func_0( int varb_0, int varb_1, int varb_2[] );
int main()
{
    int varb_2[MAXN], varb_0, varb_1;
    int varb_4;
    scanf(""%d %d"", &varb_0, &varb_1);
    func_0( varb_0, varb_1, varb_2 );   
    for( varb_4 = 0; varb_4 < varb_0; varb_4++ )
        printf(""%d "", varb_2[varb_4]);
    printf(""\n"");
    return 0;
}
void func_0( int varb_0, int varb_1, int varb_2[] )
{
    int varb_4,varb_9=0,varb_10=0,varb_11=0,varb_12;
    int varb_13[MAXN];
    for(varb_4=0;varb_4<varb_0;varb_4++)
         varb_13[varb_4]=varb_4+1;
    while(varb_9<varb_0)
    {
        varb_10++;
        if(varb_10==varb_1)
        {
            varb_11++;
            varb_2[varb_4]=varb_11;
            varb_10=0;
            varb_9++;
            for(varb_4=varb_10;varb_4<varb_0;varb_4++)
                 varb_13[varb_4]=varb_13[varb_4+1];
        }
        varb_4++;
        if(varb_4==varb_0)
            varb_4=0;
    }
}
",17
7,2c9f30a56ef37e1f016f1dfadbb75011,"#include <stdio.h>
#define MAXN 20
void CountOff( int n, int m, int out[] );
int main()
{
    int out[MAXN], n, m;
    int i;
    scanf(""%d %d"", &n, &m);
    CountOff( n, m, out );   
    for ( i = 0; i < n; i++ )
        printf(""%d "", out[i-1]);
    printf(""\n"");
    return 0;
}
void CountOff(int n, int m, int out[])
{
    int flag = 0, num = 0;
    int i=0;
    for(i = 0; i < n; i++)
        out[i] = 0;
    
    while (1)
    {
        if (out[i++] == 0)
            num++;
        if (num == m)
        {
            flag++;
            out[i - 1] = flag;
            num = 0;
        }
        if (flag == n)
            break;
        i%=n;
    }
}

",0.0,"#include <stdio.h>
#define MAXN 20
void func_0( int varb_0, int varb_1, int varb_2[] );
int main()
{
    int varb_2[MAXN], varb_0, varb_1;
    int varb_4;
    scanf(""%d %d"", &varb_0, &varb_1);
    func_0( varb_0, varb_1, varb_2 );   
    for( varb_4 = 0; varb_4 < varb_0; varb_4++ )
        printf(""%d "", varb_2[varb_4-1]);
    printf(""\n"");
    return 0;
}
void func_0(int varb_0, int varb_1, int varb_2[])
{
    int varb_8 = 0, varb_9 = 0;
    int varb_4=0;
    for(varb_4 = 0; varb_4 < varb_0; varb_4++)
        varb_2[varb_4] = 0;
    while(1)
    {
        if(varb_2[varb_4++] == 0)
            varb_9++;
        if(varb_9 == varb_1)
        {
            varb_8++;
            varb_2[varb_4 - 1] = varb_8;
            varb_9 = 0;
        }
        if(varb_8 == varb_0)
            break;
        varb_4%=varb_0;
    }
}
",11
8,2c9f30a56ef37e1f016f1dfadbb75011,"#include <stdio.h>
#define MAXN 20
void CountOff( int n, int m, int out[] );
int main()
{
    int out[MAXN], n, m;
    int i;
    scanf(""%d %d"", &n, &m);
    CountOff( n, m, out );   
    for ( i = 0; i < n; i++ )
        printf(""%d "", out[i]);
    printf(""\n"");
    return 0;
}
void CountOff(int n, int m, int out[])
{
    int flag = 0, num = 0;
    int i=0;
    for(i = 0; i < n; i++)
        out[i] = 0;
    
    while (1)
    {
        if (out[i++] == 0)
            num++;
        if (num == m)
        {
            flag++;
            out[i - 1] = flag;
            num = 0;
        }
        if (flag == n)
            break;
        i%=n;
    }
}

",0.0,"#include <stdio.h>
#define MAXN 20
void func_0( int varb_0, int varb_1, int varb_2[] );
int main()
{
    int varb_2[MAXN], varb_0, varb_1;
    int varb_4;
    scanf(""%d %d"", &varb_0, &varb_1);
    func_0( varb_0, varb_1, varb_2 );   
    for( varb_4 = 0; varb_4 < varb_0; varb_4++ )
        printf(""%d "", varb_2[varb_4]);
    printf(""\n"");
    return 0;
}
void func_0(int varb_0, int varb_1, int varb_2[])
{
    int varb_8 = 0, varb_9 = 0;
    int varb_4=0;
    for(varb_4 = 0; varb_4 < varb_0; varb_4++)
        varb_2[varb_4] = 0;
    while(1)
    {
        if(varb_2[varb_4++] == 0)
            varb_9++;
        if(varb_9 == varb_1)
        {
            varb_8++;
            varb_2[varb_4 - 1] = varb_8;
            varb_9 = 0;
        }
        if(varb_8 == varb_0)
            break;
        varb_4%=varb_0;
    }
}
",18
9,2c9f30a56ef37e1f016f1dfadbb75011,"#include <stdio.h>
#define MAXN 20

void CountOff( int n, int m, int out[] );

int main()
{
    int out[MAXN], n, m;
    int i;

    scanf(""%d %d"", &n, &m);
    CountOff( n, m, out );   
    for ( i = 0; i < n; i++ )
        printf(""%d "", out[i]);
    printf(""\n"");

    return 0;
}
void CountOff(int n,int m,int out[])
{   int i=0,j=0,k=0,cnt=0,a[MAXN];
   for(i=0;i<n;i++)
   a[i]=i+1;
   i=0;
   while(cnt<n)
   {
    if(a[i]!=0)
    k++;
    out[i]=j;
    k=0;cnt++;
    a[i]=0;
   }
   i++;
   if(i==n)
   i=0;
}
",0.0,"#include <stdio.h>
#define varb_13 20
void func_0( int varb_0, int varb_1, int varb_2[] );
int main()
{
    int varb_2[varb_13], varb_0, varb_1;
    int varb_4;
    scanf(""%d %d"", &varb_0, &varb_1);
    func_0( varb_0, varb_1, varb_2 );   
    for( varb_4 = 0; varb_4 < varb_0; varb_4++ )
        printf(""%d "", varb_2[varb_4]);
    printf(""\n"");
    return 0;
}
void func_0(int varb_0,int varb_1,int varb_2[])
{   int varb_4=0,varb_9=0,varb_10=0,varb_11=0,varb_12[varb_13];
   for(varb_4=0;varb_4<varb_0;varb_4++)
   varb_12[varb_4]=varb_4+1;
   varb_4=0;
   while(varb_11<varb_0)
   {
    if(varb_12[varb_4]!=0)
    varb_10++;
    varb_2[varb_4]=varb_9;
    varb_10=0;varb_11++;
    varb_12[varb_4]=0;
   }
   varb_4++;
   if(varb_4==varb_0)
   varb_4=0;
}
",16
